이름,세부카테고리,주소,위도,경도,전화번호,링크
제주국수임당,음식점>한식,서울특별시 관악구 관악로12길 5 2층,37.4782557,126.9527774,,https://www.instagram.com/iam_jejuguksu?igsh=N2Zudnd0ZjZmbm1x&utm_source=qr
킷사서울,음식점>일식>일식당,서울특별시 관악구 남부순환로226길 31 2층 킷사서울,37.4792338,126.9537873,,http://www.instagram.com/kissa.seoul
스시노칸도 타임스트림점,"음식점>일식>초밥,롤",서울특별시 관악구 신림로 330,37.4838598,126.9302425,,https://blog.naver.com/snksillim
멘지 신림역점,음식점>일식>일본식라면,서울특별시 관악구 신림로59길 15-12 1층 MENJi,37.4826064,126.9292788,,https://www.instagram.com/menji_sinrim
스시이안앤 서울대입구역점,"음식점>일식>초밥,롤",서울특별시 관악구 관악로14길 11 2층,37.4792569,126.9532552,,
등촌샤브칼국수 신림점,"음식점>한식>칼국수,만두",서울특별시 관악구 신림로 309 2층,37.4820185,126.9296546,,
편편집 신림역점,음식점>일식>샤브샤브,서울특별시 관악구 남부순환로180길 6 최강타워 지하1층,37.4835688,126.9305194,,
두둑한샤브칼국수 신림점,음식점>일식>샤브샤브,서울특별시 관악구 신림로64길 17 한서빌딩 1층,37.4851518,126.9307045,,https://www.instagram.com/dodok8262
안녕쿠마,음식점>일식>일식당,서울특별시 관악구 관악로14길 70 효림빌딩 지하1층,37.4783094,126.9562681,,https://www.instagram.com/annyeongkuma
길동우동 신림점,"음식점>일식>우동,소바",서울특별시 관악구 신림로 358,37.4862844,126.9295479,,https://blog.naver.com/gildongudong
사이공본가 신림점,음식점>베트남음식,서울특별시 관악구 남부순환로 1595 1층,37.4842359,126.9277283,,http://saigonbonga.com/
안밀소 서울대입구역본점,음식점>베트남음식,서울특별시 관악구 봉천로 473-9 2층,37.4827491,126.9528663,,https://naver.me/xdjgwC3z
분짜하노이 서울대입구점,음식점>베트남음식,서울특별시 관악구 관악로 154 지하1층,37.4788914,126.9526164,,
미분당 샤로수길점,음식점>베트남음식,서울특별시 관악구 관악로14길 103 1층 미분당,37.4778454,126.9580818,,
핵밥 건대본점,음식점>일식>덮밥,서울특별시 광진구 능동로 127 2층,37.5422709,127.0714384,,
엠브로돈까스 건대점,음식점>일식>돈가스,서울특별시 광진구 능동로 139 2층,37.5432930,127.0719640,,https://blog.naver.com/mbrodonkatsu_kondae
빕스 어린이대공원점,음식점>패밀리레스토랑,서울특별시 광진구 광나루로 410 KCC파크타운 2층,37.5465757,127.0750446,,http://www.ivips.co.kr
봉혜자네주방 이스트폴,음식점>한식,서울특별시 광진구 아차산로 402 NC 이스트폴 2층,37.5366969,127.0878216,,
77년생 곱도리 전골식당 건대직영점,음식점>한식,서울특별시 광진구 동일로24길 70 1층 77년생 곱도리 전골식당 건대직영점,37.5428699,127.0687772,,https://www.instagram.com/77gobdori
60년전통신촌황소곱창 건대직영점,"음식점>한식>육류,고기요리>곱창,막창,양","서울특별시 광진구 아차산로31길 7 1층, 2층",37.5413750,127.0692832,,
더 클래식 500 라구뜨,음식점>뷔페,서울특별시 광진구 능동로 90 더클래식500 B동 3층,37.5381061,127.0708963,,http://www.pentaz.co.kr/restaurant/lagoutte.do
코노하 건대점,음식점>일식>일본식라면,서울특별시 광진구 능동로13길 19 2층,37.5428929,127.0708469,,https://www.instagram.com/soupkonoha/
멘츠루 어린이대공원점,음식점>일식>일본식라면,서울특별시 광진구 광나루로 394 1층,37.5472750,127.0734369,,https://www.instagram.com/menchuru_grandpark
멘지 건대점,음식점>일식>일본식라면,서울특별시 광진구 능동로13길 15 2층,37.5427999,127.0709291,,https://www.instagram.com/menji_konkuk
아웃백스테이크하우스 건대스타시티점,음식점>패밀리레스토랑,서울특별시 광진구 능동로 92 스타시티몰 스타존 2층,37.5391415,127.0718831,,https://www.outback.co.kr
유유샤브 군자역점,음식점>일식>샤브샤브,서울특별시 광진구 능동로36길 30 201호,37.5557473,127.0806302,,https://www.instagram.com/u.u.shabu_gunja/
보승회관 건대입구역점,음식점>한식>국밥,서울특별시 광진구 아차산로 214 1층,37.5409170,127.0670894,,https://www.boseunghall.com/
가마솥도가니탕장수옥,음식점>한식,서울특별시 광진구 용마산로 124 대영빌딩,37.5647489,127.0869640,,
착한탕국,음식점>한식,서울특별시 광진구 자양로13나길 35,37.5345937,127.0793198,,
새마을39운동포차,음식점>술집,서울특별시 광진구 아차산로33길 33 1층,37.5417451,127.0704373,,
싸다김밥 구의역점,음식점>분식,서울특별시 광진구 자양로 104 1층,37.5370478,127.0837210,,https://ssadagb.com
싸다김밥 어린이대공원역점,음식점>분식,서울특별시 광진구 광나루로 369 두산위브파크 상가 1층,37.5482641,127.0709371,,https://ssadagb.com
김가네 동서울터미널점,음식점>분식,서울특별시 광진구 강변역로4길 10 1층,37.5354576,127.0936065,,https://blog.naver.com/gimkong7127
하이디라오 건대지점,음식점>중식당,서울특별시 광진구 능동로 110 스타시티 영존 A동 2F,37.5404345,127.0712141,,https://booking.naver.com/booking/6/bizes/141532/items/2728469?area=ple
꾸아 건대본점,음식점>베트남음식,서울특별시 광진구 군자로3길 9,37.5446500,127.0708494,,http://www.pho-qua.com/
깐깐 구의이스트폴점,음식점>베트남음식,서울특별시 광진구 아차산로 402 2층 1a호,37.5366969,127.0878216,,
버거킹,음식점>양식,서울특별시 광진구 아차산로 272 더샵스타시티,37.5385943,127.0727720,,
스시메이진 구로,"음식점>일식,초밥뷔페",서울특별시 구로구 디지털로 300 지밸리비즈플라자 2층 206호,37.4853352,126.8969015,,
바르미스시샤브 신도림점,음식점>일식>샤브샤브,서울특별시 구로구 경인로 661 신도림1차 푸르지오 2층,37.5091022,126.8876252,,
백소정 NC신구로점,음식점>일식>일식당,서울특별시 구로구 구로중앙로 152 NC백화점 지하1층,37.5011324,126.8828000,,https://baeksojeong.com/
애슐리퀸즈 NC신구로점,음식점>패밀리레스토랑,서울특별시 구로구 구로중앙로 152 NC신구로점 TWO관 7층,37.5008197,126.8830413,,https://www.myashley.co.kr/
피자몰 NC신구로점,음식점>피자,서울특별시 구로구 구로중앙로 152 NC신구로점 B1,37.5011324,126.8828000,,https://www.instagram.com/pizzamall.official/
월화식당 구로디지털단지역점,"음식점>한식>육류,고기요리",서울특별시 구로구 디지털로32길 79 1층 월화식당 구로디지털단지역점,37.4836438,126.8997060,,https://www.instagram.com/wolhwa_sikdang_guro
양은이네 신도림본점,음식점>한식,서울특별시 구로구 공원로8길 33 1층,37.5036325,126.8910898,,
백소정 구로디지털점,음식점>일식>일식당,서울특별시 구로구 디지털로34길 27 113호,37.4852283,126.8982630,,https://baeksojeong.com/
멘지 신도림점,음식점>일식>일본식라면,"서울특별시 구로구 경인로 661 1층 170호, 171-1호",37.5096930,126.8881828,,
멘야이찌방 고척점,음식점>일식>일본식라면,서울특별시 구로구 경인로47길 60 1층,37.5016317,126.8650560,,
흥도식당 구로디지털단지점,음식점>일식>돈가스,서울특별시 구로구 디지털로26길 123 지하1층 112호,37.4831102,126.8978988,,https://www.instagram.com/heungdo_gurodigital/profilecard/?igsh=MThiMTdxejJsNGdxeA==
써브웨이 구로NC점,음식점>샌드위치,서울특별시 구로구 구로중앙로 152,37.5011602,126.8827731,,http://www.subway.co.kr/
교대이층집 구로디지털단지점,"음식점>육류,고기요리",서울특별시 구로구 디지털로32나길 17-6 1층 교대이층집,37.4842033,126.9003198,,
식껍 구로디지털단지역점,"음식점>한식>육류,고기요리",서울특별시 구로구 디지털로34길 55 B135호,37.4845749,126.8994953,,https://www.instagram.com/sikkup_guro
동대문엽기떡볶이 구로점,음식점>분식,서울특별시 구로구 도림천로 338 2층,37.4948088,126.8937798,,https://blog.naver.com/ddm_yupdduk
탕화쿵푸마라탕 구로디지털점,음식점>마라탕,서울특별시 구로구 디지털로32길 96 2층 탕화쿵푸마라탕,37.4828171,126.9002420,,
미스사이공 신도림점,음식점>베트남음식,서울특별시 구로구 경인로 661,37.5095178,126.8877039,,http://www.miss420.net/
컴포 신도림점,음식점>베트남음식,서울특별시 구로구 경인로67길 57 102호 컴포,37.5119022,126.8877071,,https://www.instagram.com/compho1234
미분당 구로디지털단지점,음식점>베트남음식,서울특별시 구로구 디지털로33길 12 우림이비지센터 2차 1층 103호,37.4864613,126.8965049,,
서천집,음식점>한식,서울특별시 금천구 가산디지털1로 168 우림라이온스밸리 A동 2층 212호,37.4807657,126.8822116,,
카츠 올로지 가산본점,음식점>일식>돈가스,서울특별시 금천구 가산디지털2로 127-33 제1층 제101호 카츠올로지,37.4785824,126.8779895,,
온센 금천구 가산점,음식점>일식>일식당,서울특별시 금천구 가산디지털1로 205-27 1층 온센 금천구점,37.4830100,126.8784766,,http://onsenfood.kr/
백소정 가산디지털역점,음식점>일식>일식당,서울특별시 금천구 벚꽃로 298 1층 113호,37.4811812,126.8839465,,https://baeksojeong.com/
민소푸,음식점>일식>일식당,서울특별시 금천구 가산디지털2로 166 1층,37.4829282,126.8781987,,https://www.instagram.com/min_sofu
호호샤브,음식점>일식>샤브샤브,서울특별시 금천구 가산디지털1로 142 1층 115호 호호샤브,37.4784871,126.8833785,,
호세가 타코스 가산본점,"음식점>멕시코,남미음식",서울특별시 금천구 남부순환로108길 19 1층,37.4779719,126.8922992,,https://m.place.naver.com/restaurant/1626488469/booking?entry=plt
써브웨이 가산디지털단지점,음식점>샌드위치,서울특별시 금천구 가산디지털1로 165 가산비지니스센터 102호,37.4801280,126.8810416,,http://www.subway.co.kr/
애슐리퀸즈 가산 퍼블릭점,음식점>패밀리레스토랑,서울특별시 금천구 디지털로 178 A동 B1층,37.4762822,126.8871523,,https://bit.ly/애슐리가산실시간대기현황
세라즈피자펍,음식점>피자,서울특별시 금천구 가산디지털1로 168 A동 2층 222호,37.4809200,126.8822017,,http://m.facebook.com/sarahspizzapub
니뽕내뽕 현대시티아울렛가산점,음식점>중식당,서울특별시 금천구 디지털로10길 9 현대시티아울렛 6층,37.4778811,126.8887782,,http://www.nipongnaepong.co.kr
완미족발 서울가산퍼블릭점,"음식점>한식>육류,고기요리>족발,보쌈",서울특별시 금천구 디지털로 178 A동 M216호,37.4766286,126.8871293,,https://www.instagram.com/wanmi_jokbal_gasan?igsh=aGtwOXJ0aTNiNHkx&utm_source=qr
삼대족발 금천점,"음식점>한식>육류,고기요리>족발,보쌈",서울특별시 금천구 시흥대로 196 1층 삼대족발 금천점,37.4513187,126.9022126,,http://www.삼대족발.com
부자아줌마,음식점>한식,서울특별시 금천구 가산디지털1로 83,37.4734320,126.8843760,,
춘천옥,음식점>한식,"서울특별시 금천구 디지털로12길 19 춘천옥빌딩 1, 2층",37.4778623,126.8896826,,
오봉집 금천시흥점,음식점>한식,서울특별시 금천구 시흥대로50길 11 1층,37.4516188,126.9027739,,
오늘돈카츠,음식점>일식>돈가스,서울특별시 금천구 가산디지털1로 171 가산SKV1센터 1층 103호,37.4807326,126.8806252,,http://instagram.com/oneul_donkatsu
스시초이,"음식점>일식>초밥,롤",서울특별시 금천구 가산디지털1로 171,37.4807481,126.8807130,,
요미우돈교자 퍼블릭가산점,음식점>일식>일식당,서울특별시 금천구 디지털로 178 가산퍼블릭 B동 1층 M-130호,37.4755856,126.8870810,,
소하계,음식점>일식>일식당,서울특별시 금천구 가산디지털2로 142-13 1층,37.4804824,126.8796593,,https://www.instagram.com/yakiniku_komyo/?igshid=MzRlODBiNWFlZA%3D%3D
마치다쇼텐 마리오아울렛 본점,음식점>일식>일본식라면,서울특별시 금천구 벚꽃로 266 마리오아울렛 3관 12층,37.4785134,126.8853382,,https://www.instagram.com/machidashoten_kr
미소야 시흥점,음식점>일식>돈가스,서울특별시 금천구 금하로 720 에벤에셀프라자,37.4505830,126.9095400,,
가츠나베1.186,음식점>일식>돈가스,서울특별시 금천구 가산디지털1로 186 제이플라츠 지하1층 가츠나베 1.186,37.4815555,126.8812591,,
소요카제 라멘,음식점>일식>일본식라면,서울특별시 금천구 디지털로10길 69 1층,37.4751599,126.8914150,,https://www.instagram.com/soyokaje_noodle
써브웨이 독산점,음식점>샌드위치,서울특별시 금천구 시흥대로 399,37.4695344,126.8970681,,http://www.subway.co.kr/
샤브올데이 서울가산점,음식점>일식>샤브샤브,서울특별시 금천구 디지털로9길 68 대륭포스트타워5차 1층 101~105호,37.4813158,126.8864114,,https://샤브올데이.com
봄담아 금천구청점,음식점>일식>샤브샤브,서울특별시 금천구 시흥대로73길 67 금천엠타워 2층 208호~210호,37.4559426,126.8957474,,https://www.instagram.com/bomdama_geumcheon
본가왕뼈감자탕 가산점,음식점>한식>감자탕,서울특별시 금천구 가산디지털1로 186 제이플라츠,37.4819802,126.8814398,,
김가네 가산점,음식점>분식,서울특별시 금천구 가산디지털1로 219 벽산디지털밸리6차 1층 103호,37.4845500,126.8792764,,https://blog.naver.com/gimkong7127
라홍방마라탕 가산디지털단지점,음식점>마라탕,서울특별시 금천구 가산디지털1로 186 제이플라츠 B127호,37.4822737,126.8812224,,https://www.youtube.com/@lahongbang_official
마벨리에 시흥점,음식점>뷔페,서울특별시 금천구 시흥대로 201,37.4519048,126.9007948,,http://www.marvelie.com/
코애 가산대명벨리온본점,음식점>베트남음식,서울특별시 금천구 가산디지털2로 127-33 가산대명벨리온 1층 103호,37.4785775,126.8779477,,https://www.instagram.com/khoe_restaurant_official/
콘타이 현대아울렛 가산점,음식점>태국음식,서울특별시 금천구 디지털로10길 9 6층,37.4780110,126.8890513,,
미분당 가산점,음식점>베트남음식,서울특별시 금천구 디지털로10길 69 A동 1층 106호,37.4750226,126.8911305,,
탕화쿵푸마라탕 노원역점,음식점>마라탕,서울특별시 노원구 노해로 495 202호,37.6551365,127.0629440,,
쿠우쿠우 노원점,"음식점>일식,초밥뷔페",서울특별시 노원구 노원로 247 6층,37.6396289,127.0733427,,
탕화쿵푸마라탕 공릉점,음식점>마라탕,서울특별시 노원구 공릉로 203 2층,37.6275120,127.0780685,,https://www.instagram.com/tanghuo_gongneung
매란방 월계이마트점,음식점>중식당,서울특별시 노원구 마들로3길 15 이마트 월계점 1층,37.6269007,127.0613340,,https://tastycompany.co.kr/meilanfang
스시이안앤 노원역점,"음식점>일식>초밥,롤",서울특별시 노원구 노해로81길 12-4 3층 1호 스시이안앤 노원역점,37.6554121,127.0629671,,https://www.instagram.com/sushinowen
미도인 노원,음식점>양식,서울특별시 노원구 상계로 69 1층,37.6564037,127.0628269,,
써브웨이 노원역점,음식점>샌드위치,서울특별시 노원구 노해로 502 KT노원지사 본관1층,37.6544383,127.0634661,,http://www.subway.co.kr/
핏짜굽는언니,음식점>피자,서울특별시 노원구 동일로198길 58,37.6294840,127.0747538,,https://www.instagram.com/pizzasister_official/?igsh=MWs5cWYwOWFwM2U0cA%3D%3D
동적깡통구이 노원직영점,"음식점>한식>육류,고기요리",서울특별시 노원구 상계로 92 1층,37.6565987,127.0651925,,https://www.instagram.com/dongjeok_main
빽돈 한우 노원 상계,"음식점>한식>육류,고기요리",서울특별시 노원구 노해로85길 1 1층 빽돈 노원 상계,37.6555160,127.0650862,,http://back-don.com
냅다청양집 노원역점,"음식점>한식>육류,고기요리>돼지고기구이",서울특별시 노원구 노해로85길 17 1층 2호,37.6562880,127.0649359,,https://booking.naver.com/booking/6/bizes/506752/items/3865111?area=ple
귀한족발 노원점,"음식점>한식>육류,고기요리>족발,보쌈",서울특별시 노원구 노해로83길 18-6 1층,37.6559254,127.0645994,,
회장님댁 노원점,음식점>술집>요리주점,서울특별시 노원구 노해로81길 22-22 2층 회장님댁 노원점,37.6559182,127.0637528,,
오백국수 노원중앙점,음식점>한식>국수,서울특별시 노원구 노해로 494,37.6546411,127.0631091,,
땅코참숯구이 노원점,"음식점>한식>육류,고기요리>돼지고기구이",서울특별시 노원구 노해로85길 15-5 1층,37.6563654,127.0653067,,
치히로 노원점,음식점>일식>일식당,서울특별시 노원구 상계로 76 2층 치히로 노원점,37.6561447,127.0634613,,
하노이별 공릉점,음식점>베트남음식,서울특별시 노원구 공릉로29길 18 B101호,37.6220478,127.0785969,,https://www.instagram.com/sj99888
아오리의행방불명 노원점,음식점>일식>일본식라면,서울특별시 노원구 상계로1길 14-11 에이동 205호,37.6569131,127.0618402,,
멘야리 노원본점,음식점>일식>일본식라면,서울특별시 노원구 상계로1길 14-11 에이동 1층 112호,37.6569361,127.0619303,,https://www.instagram.com/menyalee_nowon
미랑샤브 노원본점,음식점>일식>샤브샤브,서울특별시 노원구 동일로192길 37 2층,37.6266015,127.0749086,,
하나샤브샤브 중계본점,음식점>일식>샤브샤브,서울특별시 노원구 동일로203가길 29 브라운스톤중계 101호,37.6404083,127.0643298,,
샤브온당 노원역점,음식점>일식>샤브샤브,서울특별시 노원구 상계로 75 1층,37.6565372,127.0633707,,https://shabuondang.com/
소담촌 노원역점,음식점>일식>샤브샤브,서울특별시 노원구 상계로 90 마블러스1 2층,37.6562824,127.0647055,,
태능감자탕 본점,음식점>한식,"서울특별시 노원구 노해로83길 10-1 , 1층",37.6558436,127.0644051,,https://taeneung.co.kr/
한티옥 롯데백화점 노원점,음식점>한식,서울특별시 노원구 동일로 1414 9층,37.6548669,127.0611536,,
담꾹 중계브라운스톤점,음식점>밀키트,서울특별시 노원구 동일로203가길 29 162호,37.6399301,127.0642714,,https://www.damgguk.com/
썸머타이,음식점>태국음식,서울특별시 노원구 노해로75길 14-25 동신빌딩 1층,37.6548035,127.0587597,,
72420 노원점,음식점>베트남음식,서울특별시 노원구 동일로217가길 11 평화빌딩 1층,37.6533939,127.0598735,,
포메인 노원점,음식점>베트남음식,서울특별시 노원구 노해로77길 14-3 문화빌딩,37.6548632,127.0592521,,
홍콩반점0410 창동역점,음식점>중식당,서울특별시 도봉구 마들로11길 73 2층,37.6532610,127.0490817,,
수유리우동집 창동점,"음식점>일식>우동,소바",서울특별시 도봉구 노해로65길 14 102호,37.6519888,127.0465222,,https://blog.naver.com/jungssidago
마쯔무라돈까스 본점,음식점>일식>돈가스,서울특별시 도봉구 노해로63길 84 지하1층,37.6527809,127.0466590,,
오레노카츠 방학점,음식점>일식>돈가스,"서울특별시 도봉구 도봉로 684 1층 103-2호, 104-1호",37.6653467,127.0435897,,https://www.instagram.com/orenokatsu/
써브웨이 쌍문역점,음식점>샌드위치,서울특별시 도봉구 도봉로 468,37.6474585,127.0343259,,http://www.subway.co.kr/
빕스 방학점,음식점>패밀리레스토랑,서울특별시 도봉구 도봉로 684 방학모비우스스퀘어 9층,37.6653466,127.0435896,,https://www.ivips.co.kr/
쭈꾸미킹쌍문점,"음식점>한식>해물,생선요리>주꾸미요리",서울특별시 도봉구 도봉로 421 1층,37.6442651,127.0317635,,
애슐리퀸즈 창동씨드큐브점,음식점>패밀리레스토랑,서울특별시 도봉구 마들로13길 61 창동 씨드큐브 A동 3층,37.6541963,127.0497796,,https://www.instagram.com/your_ashley
쌈촌 창동점,음식점>일식>샤브샤브,서울특별시 도봉구 노해로65길 11 한성빌딩2층 쌈촌창동점,37.6517578,127.0462750,,https://www.instagram.com/ssamchon_changdong
할배골 쌍문본점,음식점>한식,서울특별시 도봉구 도봉로 493-4 1층,37.6498277,127.0349372,,https://www.instagram.com/oldman__town/
산도토리임자탕 창동본점,음식점>한식,서울특별시 도봉구 덕릉로60길 13,37.6396530,127.0401010,,
스시혼,"음식점>일식>초밥,롤",서울특별시 도봉구 도봉로110길 10 1층,37.6462056,127.0340829,,
삿뽀로 창동점,음식점>일식>일식당,서울특별시 도봉구 도봉로 610,37.6589236,127.0412333,,http://www.entas.co.kr/
산책,음식점>일식>일식당,서울특별시 도봉구 삼양로144길 18,37.6514154,127.0138750,,
최고당돈가스 쌍문역점,음식점>일식>돈가스,서울특별시 도봉구 도봉로 493 1층 최고당돈가스 쌍문역점,37.6496844,127.0350053,,http://www.choigodang.co.kr/
일심당,음식점>일식>일본식라면,서울특별시 도봉구 도봉로109길 24 1층 일심당,37.6469403,127.0321266,,https://www.instagram.com/ilsim_ss
세종라멘,음식점>일식>일본식라면,서울특별시 도봉구 도봉로114길 43 1층,37.6476209,127.0367330,,https://www.instagram.com/sejongramen
비스트로슬로우,음식점>이탈리아음식,서울특별시 도봉구 방학로 169 2층,37.6621850,127.0334279,,
이퓨레,음식점>이탈리아음식,서울특별시 도봉구 도봉로169나길 40 이퓨레,37.6779785,127.0436028,,http://www.instagram.com/ifure0623
써브웨이 덕성여대점,음식점>샌드위치,"서울특별시 도봉구 삼양로 538 1, 2층",37.6510535,127.0131742,,http://www.subway.co.kr/
써브웨이 방학역점,음식점>샌드위치,서울특별시 도봉구 도봉로 684 1층 103호,37.6654804,127.0432806,,http://www.subway.co.kr/
샤브마을 쌍문역본점,음식점>일식>샤브샤브,서울특별시 도봉구 도봉로 445 지상1층 101호,37.6457761,127.0326559,,
채선당 쌍문점,음식점>일식>샤브샤브,서울특별시 도봉구 도봉로 533,37.6531060,127.0370400,,http://www.chaesundang.co.kr/
샤브야키 도봉구청방학역점,"음식점>일식,초밥뷔페",서울특별시 도봉구 도봉로150마길 34 102동 2층 샤브야키 도봉구청방학역점,37.6679946,127.0452151,,https://shabuyaki.com/
채랑샤브 쌍문본점,음식점>일식>샤브샤브,서울특별시 도봉구 도봉로 465 1층,37.6474260,127.0336740,,http://food.dobong.go.kr/product/view1.asp?m_seq=74&pg=10&m_code=&c_code1=&c_code2=&SearchText=
대관령감자옹심이,음식점>한식,서울특별시 도봉구 해등로16길 55 1층 대관령감자옹심이,37.6552512,127.0430027,,
짱나라24시해장국,음식점>한식,서울특별시 도봉구 방학로6길 20 1층 짱나라해장국,37.6639629,127.0372166,,
김가네 방학역점,음식점>분식,서울특별시 도봉구 도봉로150길 43 1층 114호,37.6664143,127.0459190,,https://blog.naver.com/gimkong7127
할배골 창동직영점,음식점>한식,서울특별시 도봉구 해등로16길 1 1층,37.6565354,127.0406264,,https://www.instagram.com/oldman__town/
먹고을밥상,음식점>한식,서울특별시 도봉구 덕릉로 268 창동 443-8,37.6410223,127.0408125,,https://www.instagram.com/table_268
리틀방콕 쌍문점,음식점>태국음식,서울특별시 도봉구 도봉로114길 22 리틀방콕 쌍문점,37.6474091,127.0357074,,http://littlebkk.com/
써이포차나,음식점>태국음식,서울특별시 도봉구 도봉로169나길 42 1층,37.6778383,127.0435490,,
완니,음식점>태국음식,서울특별시 도봉구 도봉로110바길 18 완니,37.6471337,127.0374300,,https://www.instagram.com/wanni_today
매란방 청량리역점,음식점>중식당,"서울특별시 동대문구 왕산로 214 , 3층 305호",37.5806585,127.0490958,,https://tastycompany.co.kr/meilanfang
짬뽕지존 장안점,음식점>중식당,서울특별시 동대문구 장한로 109 장안동음식점빌딩 1층,37.5704025,127.0702741,,https://www.instagram.com/jijon_jangan
라멘짱 청량리역점,음식점>일식>일식당,서울특별시 동대문구 왕산로 214 3층 316호,37.5806140,127.0489489,,
시카고커리,음식점>일식>카레,서울특별시 동대문구 천호대로31길 23,37.5747331,127.0407334,,
반포식스 청량리역점,음식점>베트남음식,서울특별시 동대문구 왕산로 214 3층 305호,37.5800691,127.0486821,,http://www.banhpho6.com
회식의달인 장안동점,"음식점>한식>육류,고기요리",서울특별시 동대문구 장한로2길 66 인스모드빌딩 1층 회식의달인 장안동점,37.5615037,127.0689033,,http://www.회식의달인.com
권영수대가전골,음식점>한식,서울특별시 동대문구 고산자로36길 3 본관1층 10057호,37.5793184,127.0387540,,https://blog.naver.com/kys006123
스시반상,"음식점>일식>초밥,롤",서울특별시 동대문구 왕산로3길 16 1층,37.5773146,127.0258187,,https://app.catchtable.co.kr/ct/shop/sushibansang
안녕유부,음식점>일식>일식당,서울특별시 동대문구 경희대로3길 11 1층 안녕유부,37.5926354,127.0519069,,https://www.instagram.com/hi_yubu
다이닝원 청량리점,"음식점>일식,초밥뷔페",서울특별시 동대문구 고산자로32길 78 한양수자인그라시엘 2층,37.5775105,127.0429121,,https://diningone.co.kr
라멘트럭 장안점,음식점>일식>일본식라면,서울특별시 동대문구 장한로12길 49 1층 라멘트럭,37.5651172,127.0703818,,https://www.instagram.com/ramentruck_official/
핵밥 한국외대점,음식점>일식>덮밥,서울특별시 동대문구 휘경로 3 2층,37.5964382,127.0606400,,https://www.hecbob.com/
모모야 롯데백화점 청량리점,음식점>일식>돈가스,서울특별시 동대문구 왕산로 214,37.5810952,127.0484021,,http://themomoya.co.kr/
굿갓레스토랑 회기직영점,음식점>이탈리아음식,서울특별시 동대문구 회기로19길 12 1층,37.5920704,127.0529958,,
봄의정원 회기점,음식점>양식,서울특별시 동대문구 경희대로1길 35 봄의정원 회기점,37.5918142,127.0502823,,https://www.instagram.com/spring__garden_
애슐리퀸즈 롯데백화점 청량리점,음식점>패밀리레스토랑,서울특별시 동대문구 왕산로 214 롯데백화점 지하2층,37.5806253,127.0471851,,https://www.instagram.com/your_ashley/
봄담아 청량리점,음식점>일식>샤브샤브,서울특별시 동대문구 고산자로34길 70 청량리역 해링턴플레이스 B동 2층 216~219호,37.5780012,127.0421713,,
상화정,음식점>한식,서울특별시 동대문구 답십리로 27 상가동 2층 224호,37.5780149,127.0444234,,https://www.instagram.com/sanghwajeong_cheongnyang/
로운 샤브샤브 청량리점,음식점>일식>샤브샤브,서울특별시 동대문구 왕산로 214 롯데백화점 청량리점 지하 2층,37.5805317,127.0473272,,https://bit.ly/로운청량리실시간대기
장안정,음식점>일식>돈가스,서울특별시 동대문구 답십리로 291-3 장안정,37.5727111,127.0727065,,
이문동그집 본점,음식점>한식,서울특별시 동대문구 이문로 195 (주차는 석관동공영주차장 이용)9/2일 open,37.6039316,127.0618871,,
오팔식당 신설동점,음식점>한식,서울특별시 동대문구 천호대로 8 1층 오팔식당,37.5748099,127.0243329,,https://www.instagram.com/58sikddang/?igsh=azNqenNlMm94Mnp4
진심왕돈까스 장안점,음식점>일식>돈가스,서울특별시 동대문구 답십리로 298 1층,37.5720574,127.0735331,,https://blog.naver.com/jinsimcutlet
보배반점 장안점,음식점>중식당,서울특별시 동대문구 답십리로 302 1층,37.5719621,127.0738805,,https://www.instagram.com/bobae_jangan
싸왓디타이,음식점>태국음식,"서울특별시 동대문구 경희대로 3 2층, 3층",37.5919169,127.0521394,,https://blog.naver.com/nuanseok1109
하마쌀국수,음식점>베트남음식,서울특별시 동대문구 회기로25길 17-9 B동 101호,37.5911959,127.0548805,,https://blog.naver.com/kwunil1020/223395697720
미스사이공 장안점,음식점>베트남음식,서울특별시 동대문구 천호대로85길 26-4 우성4차 상가101호,37.5629131,127.0667892,,
홍콩반점0410 신대방삼거리역점,음식점>중식당,서울특별시 동작구 국사봉1길 25,37.4990384,126.9300018,,https://start.theborn.co.kr/prebrand_detail.php?bc=26
홍콩반점0410 보라매공원점,음식점>중식당,서울특별시 동작구 보라매로5가길 16 2층 204호,37.4912626,126.9238693,,https://start.theborn.co.kr/prebrand_detail.php?bc=26
쿠우쿠우 골드 보라매공원점,"음식점>일식,초밥뷔페",서울특별시 동작구 보라매로5가길 16 보라매아카데미타워 7층,37.4913953,126.9239447,,http://www.qooqoo.co.kr/
백소정 이수역점,음식점>일식>일식당,서울특별시 동작구 동작대로27길 12 2층,37.4876533,126.9812856,,https://baeksojeong.com/
노아이디어피자 이수 본점,음식점>피자,서울특별시 동작구 동작대로33가길 5 1층 102호,37.4897360,126.9816937,,https://app.catchtable.co.kr/ct/shop/noideapizza
미스피츠 사당,음식점>햄버거,서울특별시 동작구 동작대로3길 30 1층 미스피츠,37.4785417,126.9798800,,https://blog.naver.com/phinple
라시에스타,음식점>이탈리아음식,서울특별시 동작구 동작대로 21 6층(사당동.양지빌딩),37.4784873,126.9813713,,
천사곱창 이수점,"음식점>한식>육류,고기요리>곱창,막창,양",서울특별시 동작구 동작대로27다길 29 서광시티뷰 106호,37.4863647,126.9807848,,https://www.instagram.com/angel_isoo/
